"ENTREZID","ENSEMBL","SYMBOL"
"237886","ENSMUSG00000069793","Slfn9"
"20557","ENSMUSG00000018986","Slfn3"
"20557","ENSMUSG00000116018","Slfn3"
"20557","ENSMUSG00000116431","Slfn3"
"20557","ENSMUSG00000115941","Slfn3"
"71770","ENSMUSG00000035152","Ap2b1"
"276952","ENSMUSG00000020684","Rasl10b"
"629303","ENSMUSG00000018925","Heatr9"
"20308","ENSMUSG00000019122","Ccl9"
"20305","ENSMUSG00000018927","Ccl6"
"100504464","ENSMUSG00000051832","E230016K23Rik"
"14038","ENSMUSG00000000983","Wfdc18"
"217030","ENSMUSG00000034940","Synrg"
"628813","ENSMUSG00000051452","Gm11437"
"78365","ENSMUSG00000087211","Lhx1os"
"217038","ENSMUSG00000018405","Mrm1"
"74995","ENSMUSG00000086799","4930502E09Rik"
"21387","ENSMUSG00000000094","Tbx4"
"237911","ENSMUSG00000034329","Brip1"
"72508","ENSMUSG00000020516","Rps6kb1"
"18952","ENSMUSG00000020486","Sept4"
"207742","ENSMUSG00000034177","Rnf43"
"258408","ENSMUSG00000093920","Olfr463"
"258407","ENSMUSG00000060787","Olfr464"
"103841","ENSMUSG00000018378","Cuedc1"
"103841","ENSMUSG00000098571","Cuedc1"
"18121","ENSMUSG00000048616","Nog"
"18559","ENSMUSG00000020553","Pctp"
"217082","ENSMUSG00000003949","Hlf"
"69802","ENSMUSG00000020544","Cox11"
"71943","ENSMUSG00000020541","Tom1l1"
"73922","ENSMUSG00000085940","4930405D11Rik"
"73470","ENSMUSG00000046755","Kif2b"
"72605","ENSMUSG00000056158","Car10"
"264895","ENSMUSG00000076435","Acsf2"
"94064","ENSMUSG00000024414","Mrpl27"
"544806","ENSMUSG00000075610","Tmem92"
"12842","ENSMUSG00000001506","Col1a1"
"54388","ENSMUSG00000038994","Hils1"
"18053","ENSMUSG00000000120","Ngfr"
"18673","ENSMUSG00000038845","Phb"
"268469","ENSMUSG00000075595","Zfp652"
"14422","ENSMUSG00000013418","B4galnt2"
"100526468","ENSMUSG00000093358","Mir3063"
"140486","ENSMUSG00000013415","Igf2bp1"
"76815","ENSMUSG00000006056","Calcoco2"
"15408","ENSMUSG00000049604","Hoxb13"
"78473","ENSMUSG00000057058","Skap1"
"103711","ENSMUSG00000018659","Pnpo"
"71240","ENSMUSG00000038534","Osbpl7"
"103551","ENSMUSG00000043439","Epop"
"246198","ENSMUSG00000038437","Mllt6"
"108083","ENSMUSG00000018547","Pip4k2b"
"16796","ENSMUSG00000038366","Lasp1"
"12295","ENSMUSG00000020882","Cacnb1"
"18013","ENSMUSG00000038255","Neurod2"
"13866","ENSMUSG00000062312","Erbb2"
"21833","ENSMUSG00000058756","Thra"
"268480","ENSMUSG00000038020","Rapgefl1"
"23834","ENSMUSG00000017499","Cdc6"
"16010","ENSMUSG00000017493","Igfbp4"
"217169","ENSMUSG00000017607","Tns4"
"12775","ENSMUSG00000037944","Ccr7"
"75706","ENSMUSG00000020913","Krt24"
"70810","ENSMUSG00000035831","Krt25"
"70843","ENSMUSG00000055937","Krt28"
"94179","ENSMUSG00000006777","Krt23"
"406221","ENSMUSG00000059169","Krt40"
"435273","ENSMUSG00000078131","Krtap1-3"
"68768","ENSMUSG00000075566","Krtap4-6"
"100040276","ENSMUSG00000078668","Gm11595"
"670496","ENSMUSG00000078258","Gm11564"
"100502865","ENSMUSG00000078257","2300003K06Rik"
"670533","ENSMUSG00000059845","Gm11567"
"432602","ENSMUSG00000051481","Krtap31-2"
"16669","ENSMUSG00000020911","Krt19"
"16664","ENSMUSG00000045545","Krt14"
"16666","ENSMUSG00000053797","Krt16"
"15114","ENSMUSG00000006930","Hap1"
"16480","ENSMUSG00000001552","Jup"
"278304","ENSMUSG00000014198","Zfp385c"
"80860","ENSMUSG00000017747","Ghdc"
"11754","ENSMUSG00000019326","Aoc3"
"14377","ENSMUSG00000078650","G6pc"
"11858","ENSMUSG00000001313","Rnd2"
"217203","ENSMUSG00000034947","Tmem106a"
"18612","ENSMUSG00000017724","Etv4"
"17285","ENSMUSG00000001493","Meox1"
"217212","ENSMUSG00000017311","Pyy"
"217217","ENSMUSG00000034768","Asb16"
"21429","ENSMUSG00000020923","Ubtf"
"16399","ENSMUSG00000034664","Itga2b"
"100040792","ENSMUSG00000078640","Gm11627"
"57265","ENSMUSG00000050288","Fzd2"
"11488","ENSMUSG00000020926","Adam11"
"69739","ENSMUSG00000085338","2410004I01Rik"
"72469","ENSMUSG00000020937","Plcd3"
"104582","ENSMUSG00000046215","Rprml"
"56494","ENSMUSG00000020946","Gosr2"
"22412","ENSMUSG00000018486","Wnt9b"
"12921","ENSMUSG00000018634","Crhr1"
"17762","ENSMUSG00000018411","Mapt"
"16416","ENSMUSG00000020689","Itgb3"
"17534","ENSMUSG00000020695","Mrc2"
"100379610","ENSMUSG00000085297","Gm11651"
"14599","ENSMUSG00000020713","Gh"
"15985","ENSMUSG00000040592","Cd79b"
"18613","ENSMUSG00000020717","Pecam1"
"69066","ENSMUSG00000078607","1810010H24Rik"
"71795","ENSMUSG00000040430","Pitpnc1"
"54377","ENSMUSG00000020723","Cacng4"
"11818","ENSMUSG00000000049","Apoh"
"268498","ENSMUSG00000078605","E030025P04Rik"
"19739","ENSMUSG00000020599","Rgs9"
"104681","ENSMUSG00000041920","Slc16a6"
"74008","ENSMUSG00000020604","Arsg"
"208659","ENSMUSG00000020614","Fam20a"
"69324","ENSMUSG00000020617","1700012B07Rik"
"27404","ENSMUSG00000020620","Abca8b"
"217258","ENSMUSG00000041828","Abca8a"
"217262","ENSMUSG00000041797","Abca9"
"76184","ENSMUSG00000044749","Abca6"
"16517","ENSMUSG00000051497","Kcnj16"
"100038732","ENSMUSG00000075437","Gm11681"
"72386","ENSMUSG00000087259","2610035D17Rik"
"319871","ENSMUSG00000085421","4732490B19Rik"
"16834","ENSMUSG00000018661","Cog1"
"52670","ENSMUSG00000018727","Cpsf4l"
"319819","ENSMUSG00000062391","4932435O22Rik"
"117160","ENSMUSG00000034714","Ttyh2"
"70355","ENSMUSG00000051043","Gprc5c"
"100043125","ENSMUSG00000089722","Cd300ld5"
"100043123","ENSMUSG00000069609","Cd300ld4"
"217306","ENSMUSG00000048498","Cd300e"
"58222","ENSMUSG00000020732","Rab37"
"69602","ENSMUSG00000018862","Otop3"
"217316","ENSMUSG00000045775","Slc16a5"
"50773","ENSMUSG00000020736","Nt5c"
"170472","ENSMUSG00000020752","Recql5"
"69681","ENSMUSG00000092300","Cdk3"
"14027","ENSMUSG00000034282","Evpl"
"20445","ENSMUSG00000009588","St6galnac1"
"67622","ENSMUSG00000020814","Mxra7"
"74319","ENSMUSG00000090266","Mettl23"
"268510","ENSMUSG00000043857","Mgat5b"
"76972","ENSMUSG00000086859","Snhg20"
"53860","ENSMUSG00000059248","Sept9"
"105827746","ENSMUSG00000086588","Gm11729"
"667423","ENSMUSG00000083705","Gm8624"
"71562","ENSMUSG00000017718","Afmid"
"11799","ENSMUSG00000017716","Birc5"
"71776","ENSMUSG00000017713","Tha1"
"58251","ENSMUSG00000076433","Cep295nl"
"21858","ENSMUSG00000017466","Timp2"
"12418","ENSMUSG00000039989","Cbx4"
"207592","ENSMUSG00000039976","Tbc1d16"
"170720","ENSMUSG00000013483","Card14"
"268512","ENSMUSG00000039908","Slc26a11"
"672511","ENSMUSG00000070327","Rnf213"
"78439","ENSMUSG00000109408","A930037H05Rik"
"11302","ENSMUSG00000025375","Aatk"
"14527","ENSMUSG00000025127","Gcgr"
"68701","ENSMUSG00000025129","Ppp1r27"
"12409","ENSMUSG00000025150","Cbr2"
"19719","ENSMUSG00000025158","Rfng"
"14104","ENSMUSG00000025153","Fasn"
"12516","ENSMUSG00000025163","Cd7"
"209588","ENSMUSG00000025165","Sectm1a"
"217371","ENSMUSG00000025170","Rab40b"
"210029","ENSMUSG00000039208","Metrnl"
"75302","ENSMUSG00000037486","Asxl2"
"104111","ENSMUSG00000020654","Adcy3"
"102634330","ENSMUSG00000112422","Gm31938"
"208439","ENSMUSG00000020627","Klhl29"
"72669","ENSMUSG00000037735","2810032G03Rik"
"58240","ENSMUSG00000020605","Hs1bp3"
"328059","ENSMUSG00000020600","Slc7a15"
"23967","ENSMUSG00000048387","Osr1"
"70881","ENSMUSG00000020622","Nt5c1b"
"328061","ENSMUSG00000112792","Gm38407"
"71457","ENSMUSG00000113620","7420701I03Rik"
"238076","ENSMUSG00000043673","Kcns3"
"77442","ENSMUSG00000112041","9530020I12Rik"
"56184","ENSMUSG00000047002","Msgn1"
"26950","ENSMUSG00000054459","Vsnl1"
"76820","ENSMUSG00000020589","Fam49a"
"18109","ENSMUSG00000037169","Mycn"
"102639399","ENSMUSG00000113666","Gm35725"
"105005","ENSMUSG00000020607","Lratd1"
"791361","ENSMUSG00000113336","Gm16497"
"102465204","ENSMUSG00000098480","Mir6387"
"217410","ENSMUSG00000020601","Trib2"
"217430","ENSMUSG00000045679","Pqlc3"
"73667","ENSMUSG00000071398","2410004P03Rik"
"382571","ENSMUSG00000051726","Kcnf1"
"100526470","ENSMUSG00000093037","Mir3066"
"236366","ENSMUSG00000073197","5730507C01Rik"
"100043416","ENSMUSG00000093846","Gm4425"
"69732","ENSMUSG00000073164","2410018L13Rik"
"66808","ENSMUSG00000073158","9030624G23Rik"
"12879","ENSMUSG00000062563","Cys1"
"15902","ENSMUSG00000020644","Id2"
"629481","ENSMUSG00000113550","Gm29687"
"108089","ENSMUSG00000020642","Rnf144a"
"100504347","ENSMUSG00000094002","Gm20187"
"636791","ENSMUSG00000094002","Gm9866"
"68511","ENSMUSG00000020633","Dcdc2c"
"102465980","ENSMUSG00000098579","Mir6937"
"102633758","ENSMUSG00000113387","Gm31508"
"102633526","ENSMUSG00000113986","Gm31333"
"69675","ENSMUSG00000020674","Pxdn"
"22018","ENSMUSG00000020673","Tpo"
"268534","ENSMUSG00000020672","Sntg2"
"69566","ENSMUSG00000102098","2310016D03Rik"
"100294583","ENSMUSG00000054204","Alkal2"
"104943","ENSMUSG00000036136","Fam110c"
"100043065","ENSMUSG00000095953","6030469F06Rik"
"13487","ENSMUSG00000001225","Slc26a3"
"23985","ENSMUSG00000020651","Slc26a4"
"71916","ENSMUSG00000020648","Dus4l"
"73010","ENSMUSG00000044067","Gpr22"
"30955","ENSMUSG00000020573","Pik3cg"
"74076","ENSMUSG00000097494","4933406C10Rik"
"22160","ENSMUSG00000035799","Twist1"
"79221","ENSMUSG00000004698","Hdac9"
"751520","ENSMUSG00000076253","Mir680-3"
"11622","ENSMUSG00000019256","Ahr"
"71581","ENSMUSG00000113985","9130015A21Rik"
"403205","ENSMUSG00000036231","Agr3"
"23795","ENSMUSG00000020581","Agr2"
"432649","ENSMUSG00000059301","Gm5434"
"66042","ENSMUSG00000036169","Sostdc1"
"17286","ENSMUSG00000036144","Meox2"
"319660","ENSMUSG00000050103","Agmo"
"217480","ENSMUSG00000036095","Dgkb"
"73867","ENSMUSG00000112967","4930428E07Rik"
"20259","ENSMUSG00000002565","Scin"
"380755","ENSMUSG00000071342","Lsmem1"
"15982","ENSMUSG00000001627","Ifrd1"
"238130","ENSMUSG00000035954","Dock4"
"102636207","ENSMUSG00000112407","Gm33340"
"15228","ENSMUSG00000020950","Foxg1"
"67293","ENSMUSG00000104861","3110039M20Rik"
"69054","ENSMUSG00000100844","1810007C17Rik"
"18760","ENSMUSG00000002688","Prkd1"
"12810","ENSMUSG00000020953","Coch"
"94186","ENSMUSG00000020954","Strn3"
"14762","ENSMUSG00000035148","Gpr33"
"102638611","ENSMUSG00000111982","Gm35135"
"238161","ENSMUSG00000061603","Akap6"
"112407","ENSMUSG00000035105","Egln3"
"73592","ENSMUSG00000112821","1700104L18Rik"
"100316682","ENSMUSG00000106344","Mir1892"
"104725","ENSMUSG00000044408","Sptssa"
"66132","ENSMUSG00000021023","Prorp"
"79459","ENSMUSG00000063129","Aldoart2"
"56856","ENSMUSG00000045440","Insm2"
"100503961","ENSMUSG00000112164","Gm19990"
"104798","ENSMUSG00000112343","Sfta3-ps"
"97836","ENSMUSG00000092515","C87198"
"18094","ENSMUSG00000058669","Nkx2-9"
"15375","ENSMUSG00000035451","Foxa1"
"78758","ENSMUSG00000085851","4921518K17Rik"
"20605","ENSMUSG00000035431","Sstr1"
"100504101","ENSMUSG00000113429","Gm20063"
"238205","ENSMUSG00000035653","Lrfn5"
"623046","ENSMUSG00000043060","Fscb"
"104806","ENSMUSG00000055884","Fancm"
"18974","ENSMUSG00000020974","Pole2"
"207965","ENSMUSG00000049882","Vcpkmt"
"73991","ENSMUSG00000021066","Atl1"
"18080","ENSMUSG00000021068","Nin"
"100504285","ENSMUSG00000090121","Abhd12b"
"94090","ENSMUSG00000021071","Trim9"
"319710","ENSMUSG00000048285","Frmd6"
"238247","ENSMUSG00000048118","Arid4a"
"75266","ENSMUSG00000021078","Tomm20l"
"67348","ENSMUSG00000100668","1700083H02Rik"
"73815","ENSMUSG00000113630","4930404H11Rik"
"238252","ENSMUSG00000043398","Gpr135"
"67217","ENSMUSG00000019718","L3hypdh"
"66375","ENSMUSG00000021094","Dhrs7"
"20471","ENSMUSG00000051367","Six1"
"380765","ENSMUSG00000056359","D830013O20Rik"
"238257","ENSMUSG00000034435","Tmem30b"
"18755","ENSMUSG00000021108","Prkch"
"238266","ENSMUSG00000044912","Syt16"
"217674","ENSMUSG00000048982","Gphb5"
"319565","ENSMUSG00000063450","Syne2"
"80384","ENSMUSG00000021056","Tex21"
"109929","ENSMUSG00000056459","Zbtb25"
"100041694","ENSMUSG00000073000","Gm10451"
"263406","ENSMUSG00000052609","Plekhg3"
"20741","ENSMUSG00000021061","Sptb"
"211151","ENSMUSG00000090258","Churc1"
"27260","ENSMUSG00000021118","Plek2"
"268567","ENSMUSG00000046157","Tmem229b"
"321017","ENSMUSG00000112489","9230116L04Rik"
"77974","ENSMUSG00000021123","Rdh12"
"19363","ENSMUSG00000059060","Rad51b"
"328133","ENSMUSG00000048833","Slc39a9"
"68354","ENSMUSG00000044062","Plekhd1os"
"217682","ENSMUSG00000066438","Plekhd1"
"380768","ENSMUSG00000062961","Ccdc177"
"67340","ENSMUSG00000101912","1700052I22Rik"
"100042143","ENSMUSG00000098128","Gm3693"
"110893","ENSMUSG00000079055","Slc8a3"
"214321","ENSMUSG00000072974","Gm4787"
"11498","ENSMUSG00000072972","Adam4"
"24071","ENSMUSG00000090935","Synj2bp"
"74283","ENSMUSG00000100890","1700085C21Rik"
"70127","ENSMUSG00000021221","Dpf3"
"73828","ENSMUSG00000021222","Dcaf4"
"170721","ENSMUSG00000021223","Papln"
"26897","ENSMUSG00000072949","Acot1"
"171282","ENSMUSG00000052392","Acot4"
"171281","ENSMUSG00000021228","Acot3"
"217707","ENSMUSG00000021235","Coq6"
"104776","ENSMUSG00000021238","Aldh6a1"
"19300","ENSMUSG00000021240","Abcd4"
"432677","ENSMUSG00000071235","Vrtn"
"627191","ENSMUSG00000071234","Syndig1l"
"100303738","ENSMUSG00000092130","D030025P21Rik"
"73736","ENSMUSG00000021243","Fcf1"
"238323","ENSMUSG00000019235","Rps6kl1"
"217721","ENSMUSG00000034258","Flvcr2"
"58520","ENSMUSG00000021252","Erg28"
"328136","ENSMUSG00000097543","Gm805"
"26380","ENSMUSG00000021255","Esrrb"
"238328","ENSMUSG00000021256","Vash1"
"627607","ENSMUSG00000059114","Lrrc74a"
"217734","ENSMUSG00000034126","Pomt2"
"71275","ENSMUSG00000072919","Noxred1"
"217737","ENSMUSG00000021037","Ahsa1"
"217738","ENSMUSG00000050671","Ism2"
"100039087","ENSMUSG00000096276","Gm2042"
"544881","ENSMUSG00000079031","BB287469"
"100861908","ENSMUSG00000095724","Gm21319"
"100039042","ENSMUSG00000072905","Gm2016"
"627873","ENSMUSG00000096803","Gm6803"
"100039315","ENSMUSG00000066027","Gm10436"
"435337","ENSMUSG00000079029","Gm5662"
"71818","ENSMUSG00000113434","3200001D21Rik"
"18191","ENSMUSG00000066392","Nrxn3"
"13371","ENSMUSG00000007682","Dio2"
"399558","ENSMUSG00000047414","Flrt2"
"14744","ENSMUSG00000021886","Gpr65"
"105245437","ENSMUSG00000113613","Gm40893"
"72258","ENSMUSG00000033854","Kcnk10"
"67639","ENSMUSG00000113210","4930474N09Rik"
"71375","ENSMUSG00000033713","Foxn3"
"217826","ENSMUSG00000045404","Kcnk13"
"100038713","ENSMUSG00000113679","Gm10432"
"217830","ENSMUSG00000021185","Dglucy"
"238377","ENSMUSG00000047415","Gpr68"
"68734","ENSMUSG00000041846","Ppp4r3a"
"23876","ENSMUSG00000021186","Fbln5"
"109181","ENSMUSG00000021188","Trip11"
"238384","ENSMUSG00000041771","Slc24a4"
"217835","ENSMUSG00000044456","Rin3"
"12652","ENSMUSG00000021194","Chga"
"217837","ENSMUSG00000057963","Itpk1"
"64113","ENSMUSG00000096458","Moap1"
"217843","ENSMUSG00000021198","Unc79"
"170952","ENSMUSG00000041669","Prima1"
"217847","ENSMUSG00000061947","Serpina10"
"20701","ENSMUSG00000071178","Serpina1b"
"20703","ENSMUSG00000071177","Serpina1d"
"20702","ENSMUSG00000079015","Serpina1c"
"238393","ENSMUSG00000066363","Serpina3f"
"628900","ENSMUSG00000079014","Serpina3i"
"238395","ENSMUSG00000079013","Serpina3j"
"20717","ENSMUSG00000079012","Serpina3m"
"20716","ENSMUSG00000021091","Serpina3n"
"94040","ENSMUSG00000021097","Clmn"
"212073","ENSMUSG00000054150","Syne3"
"69952","ENSMUSG00000097929","Tunar"
"100040339","ENSMUSG00000113314","Gm2721"
"268595","ENSMUSG00000094910","D430019H16Rik"
"12062","ENSMUSG00000021070","Bdkrb2"
"76559","ENSMUSG00000041341","Atg2b"
"58208","ENSMUSG00000048251","Bcl11b"
"668158","ENSMUSG00000084883","Ccdc85c"
"214305","ENSMUSG00000021260","Hhipl1"
"68519","ENSMUSG00000058070","Eml1"
"14026","ENSMUSG00000021262","Evl"
"70059","ENSMUSG00000021263","Degs2"
"22375","ENSMUSG00000021266","Wars"
"380785","ENSMUSG00000040867","Begain"
"13386","ENSMUSG00000040856","Dlk1"
"13386","ENSMUSG00000098411","Dlk1"
"100040724","ENSMUSG00000097391","Mirg"
"67280","ENSMUSG00000113331","3110009F21Rik"
"353504","ENSMUSG00000113581","Dio3os"
"107585","ENSMUSG00000075707","Dio3"
"74251","ENSMUSG00000037904","Ankrd9"
"78062","ENSMUSG00000083193","4930595D18Rik"
"380787","ENSMUSG00000087075","Lbhd2"
"100504687","ENSMUSG00000096995","2810029C07Rik"
"21981","ENSMUSG00000021285","Ppp1r13b"
"104816","ENSMUSG00000037686","Aspg"
"100504733","ENSMUSG00000047828","A730018C14Rik"
"319942","ENSMUSG00000043122","A530016L24Rik"
"56696","ENSMUSG00000021298","Gpr132"
"399566","ENSMUSG00000002803","Btbd6"
"69195","ENSMUSG00000049036","Tmem121"
"238405","ENSMUSG00000051804","Adam6b"
"238406","ENSMUSG00000043945","Adam6a"
"102465663","ENSMUSG00000105438","Mir7094-1"
"102465664","ENSMUSG00000098357","Mir7094-2"
"102465205","ENSMUSG00000098336","Mir6388"
"22355","ENSMUSG00000011171","Vipr2"
"100038689","ENSMUSG00000099907","Gm10421"
"387171","ENSMUSG00000065538","Mir153"
"432713","ENSMUSG00000101930","Gm5441"
"217944","ENSMUSG00000041992","Rapgef5"
"217946","ENSMUSG00000021175","Cdca7l"
"13411","ENSMUSG00000018581","Dnah11"
"100384890","ENSMUSG00000113875","D230030E09Rik"
"320145","ENSMUSG00000048562","Sp8"
"77706","ENSMUSG00000072791","Abcb5"
"320910","ENSMUSG00000025321","Itgb8"
"238455","ENSMUSG00000041886","Macc1"
"142688","ENSMUSG00000033781","Asb13"
"70405","ENSMUSG00000063130","Calml3"
"80796","ENSMUSG00000033765","Calm4"
"83428","ENSMUSG00000044988","Ucn3"
"105387","ENSMUSG00000033715","Akr1c14"
"432720","ENSMUSG00000071551","Akr1c19"
"622402","ENSMUSG00000021211","Akr1c12"
"83702","ENSMUSG00000021210","Akr1c6"
"116852","ENSMUSG00000054757","Akr1c20"
"94191","ENSMUSG00000052551","Adarb2"
"320581","ENSMUSG00000033520","Idi2"
"12671","ENSMUSG00000046159","Chrm3"
"664793","ENSMUSG00000113593","Zp4-ps"
"20191","ENSMUSG00000021313","Ryr2"
"11472","ENSMUSG00000052374","Actn2"
"171211","ENSMUSG00000095105","Edaradd"
"18812","ENSMUSG00000056457","Prl2c3"
"18811","ENSMUSG00000079092","Prl2c2"
"107849","ENSMUSG00000055360","Prl2c5"
"83924","ENSMUSG00000021306","Gpr137b"
"18073","ENSMUSG00000005397","Nid1"
"94253","ENSMUSG00000021301","Hecw1"
"75398","ENSMUSG00000015672","Mrpl32"
"14634","ENSMUSG00000021318","Gli3"
"71071","ENSMUSG00000113960","4933412O06Rik"
"328190","ENSMUSG00000113338","A530046M15Rik"
"100503142","ENSMUSG00000113701","B230303A05Rik"
"16323","ENSMUSG00000041324","Inhba"
"73992","ENSMUSG00000113470","4930448F12Rik"
"218038","ENSMUSG00000021314","Amph"
"319466","ENSMUSG00000114189","9330199G10Rik"
"105298","ENSMUSG00000002808","Epdr1"
"319293","ENSMUSG00000047462","Gpr141b"
"353346","ENSMUSG00000053101","Gpr141"
"27052","ENSMUSG00000021322","Aoah"
"258528","ENSMUSG00000042869","Olfr1370"
"18341","ENSMUSG00000071522","Olfr263"
"14780","ENSMUSG00000004344","Gpx5"
"75512","ENSMUSG00000004341","Gpx6"
"258526","ENSMUSG00000045508","Olfr1367"
"544922","ENSMUSG00000054931","Zkscan4"
"404335","ENSMUSG00000054890","Olfr1535"
"218066","ENSMUSG00000036658","Olfr11"
"258534","ENSMUSG00000049737","Olfr1361"
"258536","ENSMUSG00000108534","Olfr1360"
"319191","ENSMUSG00000071516","H2ac13"
"319186","ENSMUSG00000114279","H2bc14"
"319160","ENSMUSG00000064288","H4c12"
"319169","ENSMUSG00000063021","H2ac15"
"319187","ENSMUSG00000095217","H2bc15"
"319170","ENSMUSG00000069309","Hist1h2an"
"100316716","ENSMUSG00000088148","Mir1983"
"319168","ENSMUSG00000069302","H2ac12"
"319184","ENSMUSG00000062727","H2bc12"
"319183","ENSMUSG00000069300","H2bc11"
"252906","ENSMUSG00000099611","Vmn1r189"
"252907","ENSMUSG00000099787","Vmn1r192"
"171259","ENSMUSG00000046932","Vmn1r193"
"171254","ENSMUSG00000095125","Vmn1r198"
"171247","ENSMUSG00000069292","Vmn1r199"
"171255","ENSMUSG00000094898","Vmn1r201"
"171258","ENSMUSG00000094379","Vmn1r202"
"171270","ENSMUSG00000069289","Vmn1r203"
"632793","ENSMUSG00000094637","Vmn1r204"
"171251","ENSMUSG00000100296","Vmn1r205"
"171250","ENSMUSG00000101578","Vmn1r206"
"432735","ENSMUSG00000084136","Vmn1r207"
"171252","ENSMUSG00000071493","Vmn1r208"
"432736","ENSMUSG00000071491","Vmn1r209"
"171277","ENSMUSG00000063998","Vmn1r211"
"171275","ENSMUSG00000071490","Vmn1r212"
"171249","ENSMUSG00000060024","Vmn1r213"
"171248","ENSMUSG00000061829","Vmn1r214"
"171253","ENSMUSG00000099917","Vmn1r215"
"171273","ENSMUSG00000115791","Vmn1r217"
"171256","ENSMUSG00000115020","Vmn1r218"
"171272","ENSMUSG00000061376","Vmn1r219"
"171271","ENSMUSG00000096099","Vmn1r220"
"100312485","ENSMUSG00000082316","Vmn1r221"
"100036518","ENSMUSG00000069280","Vmn1r223"
"75322","ENSMUSG00000085488","4930557F10Rik"
"75887","ENSMUSG00000087097","4930586N03Rik"
"319173","ENSMUSG00000061991","H2ac10"
"319182","ENSMUSG00000114456","H2bc9"
"319151","ENSMUSG00000069273","H3c6"
"319166","ENSMUSG00000069272","H2ac8"
"319181","ENSMUSG00000058385","H2bc8"
"319180","ENSMUSG00000069268","H2bc7"
"319165","ENSMUSG00000071478","H2ac7"
"319149","ENSMUSG00000099583","H3c4"
"319156","ENSMUSG00000061482","H4c4"
"319179","ENSMUSG00000047246","H2bc6"
"50709","ENSMUSG00000051627","H1f4"
"319164","ENSMUSG00000069270","H2ac6"
"68024","ENSMUSG00000018102","H2bc4"
"319148","ENSMUSG00000069310","H3c3"
"319178","ENSMUSG00000075031","H2bc3"
"319172","ENSMUSG00000061615","H2ac4"
"319150","ENSMUSG00000069267","H3c2"
"326620","ENSMUSG00000069266","H4c2"
"326619","ENSMUSG00000060093","H4c1"
"20504","ENSMUSG00000021335","Slc17a1"
"319848","ENSMUSG00000021336","Slc17a4"
"214189","ENSMUSG00000021337","Scgn"
"68732","ENSMUSG00000021338","Carmil1"
"12763","ENSMUSG00000016756","Cmah"
"193385","ENSMUSG00000036006","Ripor2"
"666145","ENSMUSG00000085861","Armh2"
"195208","ENSMUSG00000035910","Dcdc2a"
"22360","ENSMUSG00000048978","Nrsn1"
"100503530","ENSMUSG00000086531","Gm11351"
"73576","ENSMUSG00000084811","1700092E19Rik"
"19109","ENSMUSG00000021342","Prl"
"18775","ENSMUSG00000057170","Prl3d1"
"215028","ENSMUSG00000062737","Prl3d2"
"215029","ENSMUSG00000062201","Prl3d3"
"27372","ENSMUSG00000017922","Prl3c1"
"67000","ENSMUSG00000038883","Prl3a1"
"19111","ENSMUSG00000069259","Prl6a1"
"13529","ENSMUSG00000018259","Prl8a2"
"19112","ENSMUSG00000021345","Prl8a6"
"74188","ENSMUSG00000021346","Prl8a8"
"67310","ENSMUSG00000006490","Prl8a9"
"73244","ENSMUSG00000019756","Prl8a1"
"19113","ENSMUSG00000006488","Prl7a1"
"67505","ENSMUSG00000060738","Prl7c1"
"56635","ENSMUSG00000022886","Prl2a1"
"666317","ENSMUSG00000062551","Prl2c1"
"19110","ENSMUSG00000005891","Prl4a1"
"28078","ENSMUSG00000017064","Prl5a1"
"102466635","ENSMUSG00000099158","Mir6368"
"77920","ENSMUSG00000086363","A330102I10Rik"
"13557","ENSMUSG00000016477","E2f3"
"218121","ENSMUSG00000038732","Mboat1"
"11607","ENSMUSG00000049115","Agtr1a"
"16364","ENSMUSG00000021356","Irf4"
"73924","ENSMUSG00000087460","4930401O12Rik"
"15220","ENSMUSG00000038415","Foxq1"
"71307","ENSMUSG00000038408","1700018A04Rik"
"14238","ENSMUSG00000038402","Foxf2"
"238564","ENSMUSG00000044951","Mylk4"
"20708","ENSMUSG00000042842","Serpinb6b"
"282663","ENSMUSG00000051029","Serpinb1b"
"20709","ENSMUSG00000038327","Serpinb9f"
"544923","ENSMUSG00000071452","Serpinb9h"
"619715","ENSMUSG00000112963","Gm6093"
"238568","ENSMUSG00000047889","Serpinb6d"
"435350","ENSMUSG00000069248","Serpinb6e"
"97848","ENSMUSG00000052180","Serpinb6c"
"68808","ENSMUSG00000085457","1110046J04Rik"
"22151","ENSMUSG00000058672","Tubb2a"
"73710","ENSMUSG00000045136","Tubb2b"
"73102","ENSMUSG00000038267","Slc22a23"
"66895","ENSMUSG00000021411","Pxdc1"
"101056149","ENSMUSG00000086786","Gm15908"
"66761","ENSMUSG00000021415","4933417A18Rik"
"75197","ENSMUSG00000113906","4930529N20Rik"
"12593","ENSMUSG00000059288","Cdyl"
"208366","ENSMUSG00000021418","Rpp40"
"76487","ENSMUSG00000050423","Ppp1r3g"
"69955","ENSMUSG00000021420","Fars2"
"68404","ENSMUSG00000039114","Nrn1"
"74145","ENSMUSG00000039109","F13a1"
"109620","ENSMUSG00000054889","Dsp"
"12161","ENSMUSG00000039004","Bmp6"
"21418","ENSMUSG00000021359","Tfap2a"
"14538","ENSMUSG00000021360","Gcnt2"
"68083","ENSMUSG00000038683","Pak1ip1"
"17152","ENSMUSG00000021363","Mak"
"109254","ENSMUSG00000058022","Adtrp"
"218194","ENSMUSG00000054728","Phactr1"
