"ENTREZID","ENSEMBL","SYMBOL"
"170740","ENSMUSG00000005267","Zfp287"
"192651","ENSMUSG00000047342","Zfp286"
"94092","ENSMUSG00000047821","Trim16"
"213980","ENSMUSG00000090173","Fbxw10"
"67510","ENSMUSG00000014177","Tvp23b"
"74884","ENSMUSG00000087604","Cdrt4os1"
"71062","ENSMUSG00000042189","Tekt3"
"66456","ENSMUSG00000087497","2810001G20Rik"
"327946","ENSMUSG00000085162","Gm12295"
"26398","ENSMUSG00000033352","Map2k4"
"52712","ENSMUSG00000018347","Zkscan6"
"237806","ENSMUSG00000056752","Dnah9"
"100093714","ENSMUSG00000084967","Gm12296"
"193003","ENSMUSG00000048070","Pirt"
"100038666","ENSMUSG00000072834","Gm12298"
"71576","ENSMUSG00000085683","Tmem238l"
"338369","ENSMUSG00000050270","Tmem220"
"102466766","ENSMUSG00000098855","Mir6923"
"74184","ENSMUSG00000087410","2310065F04Rik"
"17882","ENSMUSG00000033196","Myh2"
"102633540","ENSMUSG00000085348","Myhas"
"17885","ENSMUSG00000055775","Myh8"
"544791","ENSMUSG00000060180","Myh13"
"19674","ENSMUSG00000020907","Rcvrn"
"93896","ENSMUSG00000049928","Glp2r"
"544792","ENSMUSG00000097886","Gsg1l2"
"68460","ENSMUSG00000033044","Dhrs7c"
"71860","ENSMUSG00000020904","Cfap52"
"55943","ENSMUSG00000020903","Stx8"
"102465219","ENSMUSG00000099174","Mir6406"
"104709","ENSMUSG00000046207","Pik3r6"
"108167906","ENSMUSG00000085937","Ccdc42os"
"276920","ENSMUSG00000045915","Ccdc42"
"83431","ENSMUSG00000018736","Ndel1"
"320040","ENSMUSG00000046490","Rnf222"
"19941","ENSMUSG00000060938","Rpl26"
"252868","ENSMUSG00000032921","Odf4"
"84653","ENSMUSG00000023781","Hes7"
"23801","ENSMUSG00000020892","Aloxe3"
"216846","ENSMUSG00000032782","Cntrob"
"16499","ENSMUSG00000018470","Kcnab3"
"327954","ENSMUSG00000005237","Dnah2"
"20415","ENSMUSG00000005202","Shbg"
"75580","ENSMUSG00000018750","Zbtb4"
"11443","ENSMUSG00000041189","Chrnb1"
"74288","ENSMUSG00000041165","Spem1"
"70310","ENSMUSG00000019461","Plscr3"
"100503361","ENSMUSG00000094845","Tmem95"
"102466208","ENSMUSG00000104996","Mir6924"
"216859","ENSMUSG00000001588","Acap1"
"53422","ENSMUSG00000018554","Ybx2"
"20528","ENSMUSG00000018566","Slc2a4"
"13385","ENSMUSG00000020886","Dlg4"
"11890","ENSMUSG00000040963","Asgr2"
"216864","ENSMUSG00000040950","Mgl2"
"17312","ENSMUSG00000000318","Clec10a"
"52898","ENSMUSG00000093989","Rnasek"
"75273","ENSMUSG00000018921","Pelp1"
"216869","ENSMUSG00000060216","Arrb2"
"66172","ENSMUSG00000018923","Med11"
"75604","ENSMUSG00000018919","Tm4sf5"
"19175","ENSMUSG00000018286","Psmb6"
"50932","ENSMUSG00000020827","Mink1"
"11448","ENSMUSG00000014609","Chrne"
"14723","ENSMUSG00000050675","Gp1ba"
"216874","ENSMUSG00000040712","Camta2"
"193043","ENSMUSG00000043602","Zfp3"
"54189","ENSMUSG00000020817","Rabep1"
"103712","ENSMUSG00000018451","6330403K07Rik"
"195046","ENSMUSG00000069830","Nlrp1a"
"637515","ENSMUSG00000070390","Nlrp1b"
"637515","ENSMUSG00000116073","Nlrp1b"
"637515","ENSMUSG00000116254","Nlrp1b"
"637515","ENSMUSG00000116502","Nlrp1b"
"627984","ENSMUSG00000092528","Nlrp1c-ps"
"619299","ENSMUSG00000072753","9230020A06Rik"
"73816","ENSMUSG00000085528","4930401O10Rik"
"114230","ENSMUSG00000040554","Aipl1"
"109212","ENSMUSG00000020808","Pimreg"
"74477","ENSMUSG00000020807","4933427D14Rik"
"74477","ENSMUSG00000107877","4933427D14Rik"
"67279","ENSMUSG00000020801","Med31"
"21689","ENSMUSG00000020799","Tekt1"
"102465172","ENSMUSG00000098658","Mir6338"
"276829","ENSMUSG00000045667","Smtnl2"
"77577","ENSMUSG00000020798","Spns3"
"67128","ENSMUSG00000020794","Ube2g1"
"18436","ENSMUSG00000020787","P2rx1"
"16407","ENSMUSG00000005947","Itgae"
"14841","ENSMUSG00000050107","Haspin"
"74637","ENSMUSG00000005951","Shpk"
"193034","ENSMUSG00000005952","Trpv1"
"246788","ENSMUSG00000043029","Trpv3"
"11484","ENSMUSG00000020774","Aspa"
"258925","ENSMUSG00000062128","Olfr20"
"258924","ENSMUSG00000063881","Olfr376"
"258923","ENSMUSG00000069823","Olfr1"
"259026","ENSMUSG00000055971","Olfr378"
"259027","ENSMUSG00000072709","Olfr380"
"258435","ENSMUSG00000095312","Olfr382"
"259025","ENSMUSG00000095095","Olfr385"
"193053","ENSMUSG00000060335","Olfr384"
"76390","ENSMUSG00000060630","Zfp735"
"259011","ENSMUSG00000070383","Olfr389"
"258236","ENSMUSG00000070382","Olfr391"
"259008","ENSMUSG00000061984","Olfr392"
"259010","ENSMUSG00000094488","Olfr393"
"259009","ENSMUSG00000056921","Olfr394"
"18321","ENSMUSG00000069816","Olfr23"
"258343","ENSMUSG00000057050","Olfr397"
"258705","ENSMUSG00000049041","Olfr398"
"259005","ENSMUSG00000047444","Olfr139"
"327963","ENSMUSG00000069476","Zfp616"
"258701","ENSMUSG00000070380","Olfr401"
"258703","ENSMUSG00000070379","Olfr402"
"404316","ENSMUSG00000070378","Olfr403"
"258706","ENSMUSG00000070377","Olfr43"
"258181","ENSMUSG00000070375","Olfr406"
"18359","ENSMUSG00000070374","Olfr59"
"258702","ENSMUSG00000063116","Olfr410"
"258704","ENSMUSG00000054406","Olfr411"
"258153","ENSMUSG00000058275","Olfr412"
"18472","ENSMUSG00000020745","Pafah1b1"
"68275","ENSMUSG00000000751","Rpa1"
"20317","ENSMUSG00000000753","Serpinf1"
"192159","ENSMUSG00000020850","Prpf8"
"215113","ENSMUSG00000038178","Slc43a2"
"380714","ENSMUSG00000020847","Rph3al"
"74230","ENSMUSG00000053783","1700016K19Rik"
"76566","ENSMUSG00000020846","Rflnb"
"68299","ENSMUSG00000017288","Vps53"
"67390","ENSMUSG00000038046","Mrm3"
"56322","ENSMUSG00000020843","Timm22"
"237858","ENSMUSG00000046275","Trarg1"
"53334","ENSMUSG00000010392","Gosr1"
"12874","ENSMUSG00000020841","Cpd"
"66601","ENSMUSG00000020839","Tmigd1"
"104184","ENSMUSG00000020840","Blmh"
"15567","ENSMUSG00000020838","Slc6a4"
"237859","ENSMUSG00000037958","Nsrp1"
"319634","ENSMUSG00000050944","Efcab5"
"237860","ENSMUSG00000037926","Ssh2"
"216961","ENSMUSG00000020836","Coro6"
"216963","ENSMUSG00000011877","Git1"
"67477","ENSMUSG00000000686","Abhd15"
"216965","ENSMUSG00000017291","Taok1"
"68564","ENSMUSG00000037857","Nufip2"
"12957","ENSMUSG00000000724","Cryba1"
"360013","ENSMUSG00000000631","Myo18a"
"19193","ENSMUSG00000017453","Pipox"
"57837","ENSMUSG00000020832","Eral1"
"216974","ENSMUSG00000044122","Proca1"
"22248","ENSMUSG00000002058","Unc119"
"15218","ENSMUSG00000002057","Foxn1"
"790911","ENSMUSG00000085747","Slc13a2os"
"20500","ENSMUSG00000001095","Slc13a2"
"52466","ENSMUSG00000020829","Slc46a1"
"22370","ENSMUSG00000017344","Vtn"
"69109","ENSMUSG00000049489","Ccnq"
"66274","ENSMUSG00000072640","Lyrm9"
"16859","ENSMUSG00000001123","Lgals9"
"78889","ENSMUSG00000017677","Wsb1"
"18015","ENSMUSG00000020716","Nf1"
"790912","ENSMUSG00000087434","Rab11fip4os1"
"72218","ENSMUSG00000086569","Rab11fip4os2"
"723853","ENSMUSG00000065489","Mir365-2"
"216987","ENSMUSG00000035575","Utp6"
"52615","ENSMUSG00000017548","Suz12"
"77417","ENSMUSG00000085078","C030013C21Rik"
"338367","ENSMUSG00000035441","Myo1d"
"103743","ENSMUSG00000035413","Tmem98"
"75043","ENSMUSG00000086703","4930507D10Rik"
"75622","ENSMUSG00000053184","Spaca3"
"71388","ENSMUSG00000020703","5530401A14Rik"
"20296","ENSMUSG00000035385","Ccl2"
"20306","ENSMUSG00000035373","Ccl7"
"20292","ENSMUSG00000020676","Ccl11"
"20293","ENSMUSG00000035352","Ccl12"
"20307","ENSMUSG00000009185","Ccl8"
"20290","ENSMUSG00000020702","Ccl1"
"12467","ENSMUSG00000020698","Cct6b"
"67338","ENSMUSG00000020696","Rffl"
"78919","ENSMUSG00000018844","Fndc8"
"217011","ENSMUSG00000020692","Nle1"
"76392","ENSMUSG00000086327","Slfn5os"
"102466846","ENSMUSG00000098840","Mir7679"
"237886","ENSMUSG00000069793","Slfn9"
"276950","ENSMUSG00000035208","Slfn8"
"276950","ENSMUSG00000115953","Slfn8"
"276950","ENSMUSG00000116401","Slfn8"
"237887","ENSMUSG00000072621","Slfn10-ps"
"237887","ENSMUSG00000115929","Slfn10-ps"
"237887","ENSMUSG00000115883","Slfn10-ps"
"20556","ENSMUSG00000072620","Slfn2"
"20556","ENSMUSG00000116022","Slfn2"
"20556","ENSMUSG00000115991","Slfn2"
"20556","ENSMUSG00000115954","Slfn2"
"20555","ENSMUSG00000078763","Slfn1"
"20555","ENSMUSG00000116082","Slfn1"
"20555","ENSMUSG00000115940","Slfn1"
"20555","ENSMUSG00000115913","Slfn1"
"20558","ENSMUSG00000000204","Slfn4"
"20558","ENSMUSG00000115878","Slfn4"
"20558","ENSMUSG00000116134","Slfn4"
"20558","ENSMUSG00000116453","Slfn4"
"20557","ENSMUSG00000018986","Slfn3"
"20557","ENSMUSG00000116018","Slfn3"
"20557","ENSMUSG00000116431","Slfn3"
"20557","ENSMUSG00000115941","Slfn3"
"100043636","ENSMUSG00000087107","AI662270"
"237890","ENSMUSG00000082101","Slfn14"
"237890","ENSMUSG00000116067","Slfn14"
"237890","ENSMUSG00000116327","Slfn14"
"237890","ENSMUSG00000116344","Slfn14"
"20304","ENSMUSG00000035042","Ccl5"
"20308","ENSMUSG00000019122","Ccl9"
"20305","ENSMUSG00000018927","Ccl6"
"100504464","ENSMUSG00000051832","E230016K23Rik"
"20302","ENSMUSG00000000982","Ccl3"
"20303","ENSMUSG00000018930","Ccl4"
"100034251","ENSMUSG00000069792","Wfdc17"
"14038","ENSMUSG00000000983","Wfdc18"
"66107","ENSMUSG00000051748","Wfdc21"
"217026","ENSMUSG00000000976","Heatr6"
"78394","ENSMUSG00000020677","Ddx52"
"628813","ENSMUSG00000051452","Gm11437"
"56321","ENSMUSG00000018697","Aatf"
"16869","ENSMUSG00000018698","Lhx1"
"78365","ENSMUSG00000087211","Lhx1os"
"217038","ENSMUSG00000018405","Mrm1"
"192970","ENSMUSG00000034449","Dhrs11"
"448850","ENSMUSG00000020526","Znhit3"
"66884","ENSMUSG00000018481","Appbp2"
"53892","ENSMUSG00000020525","Ppm1d"
"71489","ENSMUSG00000086199","Bcas3os1"
"237911","ENSMUSG00000034329","Brip1"
"327987","ENSMUSG00000034297","Med13"
"76892","ENSMUSG00000020521","Rnft1"
"67487","ENSMUSG00000018425","Dhx40"
"77864","ENSMUSG00000018427","Ypel2"
"320472","ENSMUSG00000046442","Ppm1e"
"83560","ENSMUSG00000010342","Tex14"
"18952","ENSMUSG00000020486","Sept4"
"207742","ENSMUSG00000034177","Rnf43"
"20922","ENSMUSG00000020485","Supt4a"
"387160","ENSMUSG00000105196","Mir142"
"17523","ENSMUSG00000009350","Mpo"
"76113","ENSMUSG00000009356","Lpo"
"380718","ENSMUSG00000034121","Mks1"
"13861","ENSMUSG00000052234","Epx"
"258406","ENSMUSG00000093839","Olfr462"
"258407","ENSMUSG00000060787","Olfr464"
"68097","ENSMUSG00000020483","Dynll2"
"110809","ENSMUSG00000018379","Srsf1"
"110809","ENSMUSG00000098301","Srsf1"
"22344","ENSMUSG00000018377","Vezf1"
"22344","ENSMUSG00000098546","Vezf1"
"70393","ENSMUSG00000018378","2210416O15Rik"
"70393","ENSMUSG00000098571","2210416O15Rik"
"64656","ENSMUSG00000023723","Mrps23"
"64656","ENSMUSG00000098375","Mrps23"
"74297","ENSMUSG00000034031","Ccdc182"
"74297","ENSMUSG00000098681","Ccdc182"
"100628571","ENSMUSG00000092985","Mir378b"
"73921","ENSMUSG00000087338","Scpep1os"
"74617","ENSMUSG00000000278","Scpep1"
"217066","ENSMUSG00000057534","Elobl"
"12812","ENSMUSG00000033983","Coil"
"18559","ENSMUSG00000020553","Pctp"
"67888","ENSMUSG00000069763","Tmem100"
"67468","ENSMUSG00000003948","Mmd"
"20913","ENSMUSG00000020546","Stxbp4"
"71943","ENSMUSG00000020541","Tom1l1"
"73922","ENSMUSG00000085940","4930405D11Rik"
"73470","ENSMUSG00000046755","Kif2b"
"217109","ENSMUSG00000054079","Utp18"
"22057","ENSMUSG00000037573","Tob1"
"217116","ENSMUSG00000020867","Spata20"
"71889","ENSMUSG00000010080","Epn3"
"104601","ENSMUSG00000039110","Mycbpap"
"217119","ENSMUSG00000020868","Xylt2"
"432589","ENSMUSG00000056008","Gm11541"
"544806","ENSMUSG00000075610","Tmem92"
"54388","ENSMUSG00000038994","Hils1"
"20391","ENSMUSG00000001508","Sgca"
"215512","ENSMUSG00000038893","Fam117a"
"20747","ENSMUSG00000057522","Spop"
"268469","ENSMUSG00000075595","Zfp652"
"237928","ENSMUSG00000050860","Phospho1"
"14710","ENSMUSG00000038811","Gngt2"
"73906","ENSMUSG00000086015","4833417C18Rik"
"100526468","ENSMUSG00000093358","Mir3063"
"14607","ENSMUSG00000014351","Gip"
"76815","ENSMUSG00000006056","Calcoco2"
"75395","ENSMUSG00000085645","Hoxb5os"
"723893","ENSMUSG00000065519","Mir10a"
"78473","ENSMUSG00000057058","Skap1"
"74479","ENSMUSG00000020876","Snx11"
"56358","ENSMUSG00000018672","Copz2"
"80280","ENSMUSG00000018669","Cdk5rap3"
"100127433","ENSMUSG00000087067","Gm11532"
"69297","ENSMUSG00000020878","Lrrc46"
"102466822","ENSMUSG00000099286","Mir7235"
"73174","ENSMUSG00000038517","Tbkbp1"
"19155","ENSMUSG00000001441","Npepps"
"217143","ENSMUSG00000070337","Gpr179"
"100141474","ENSMUSG00000047988","4933428G20Rik"
"246198","ENSMUSG00000038437","Mllt6"
"67480","ENSMUSG00000018541","Cwc25"
"65019","ENSMUSG00000071415","Rpl23"
"72973","ENSMUSG00000070336","Fbxo47"
"217151","ENSMUSG00000038352","Arl5c"
"12295","ENSMUSG00000020882","Cacnb1"
"72194","ENSMUSG00000020883","Fbxl20"
"100628613","ENSMUSG00000093176","Mir5119"
"320655","ENSMUSG00000038208","Pgap3"
"13866","ENSMUSG00000062312","Erbb2"
"69376","ENSMUSG00000017195","Zpbp2"
"66612","ENSMUSG00000038150","Ormdl3"
"450219","ENSMUSG00000064224","Gsdma3"
"76758","ENSMUSG00000017211","Gsdma2"
"57911","ENSMUSG00000017204","Gsdma"
"22123","ENSMUSG00000017221","Psmd3"
"23834","ENSMUSG00000017499","Cdc6"
"19401","ENSMUSG00000037992","Rara"
"353155","ENSMUSG00000047197","Gjd3"
"217169","ENSMUSG00000017607","Tns4"
"12775","ENSMUSG00000037944","Ccr7"
"57376","ENSMUSG00000037935","Smarce1"
"268481","ENSMUSG00000035849","Krt222"
"75706","ENSMUSG00000020913","Krt24"
"70810","ENSMUSG00000035831","Krt25"
"320864","ENSMUSG00000075570","Krt26"
"16675","ENSMUSG00000017588","Krt27"
"70843","ENSMUSG00000055937","Krt28"
"16661","ENSMUSG00000019761","Krt10"
"353123","ENSMUSG00000084890","A830036E02Rik"
"268482","ENSMUSG00000020912","Krt12"
"66809","ENSMUSG00000035775","Krt20"
"94179","ENSMUSG00000006777","Krt23"
"237934","ENSMUSG00000064165","Krt39"
"406221","ENSMUSG00000059169","Krt40"
"66380","ENSMUSG00000069722","Krtap3-3"
"69473","ENSMUSG00000047564","Krtap3-1"
"435273","ENSMUSG00000078131","Krtap1-3"
"100041412","ENSMUSG00000057674","Gm11938"
"100041488","ENSMUSG00000058725","Gm11937"
"100502803","ENSMUSG00000062278","Gm11562"
"68673","ENSMUSG00000044649","Krtap4-2"
"76444","ENSMUSG00000045109","Krtap4-7"
"100040248","ENSMUSG00000069718","Gm11563"
"68768","ENSMUSG00000075566","Krtap4-6"
"100040276","ENSMUSG00000078668","Gm11595"
"665992","ENSMUSG00000089724","Krtap4-8"
"670464","ENSMUSG00000078261","Gm11596"
"670482","ENSMUSG00000078259","Gm11554"
"69464","ENSMUSG00000048294","Krtap4-13"
"435285","ENSMUSG00000046474","Krtap4-16"
"432600","ENSMUSG00000069717","Gm11568"
"16705","ENSMUSG00000070335","Krtap9-1"
"70831","ENSMUSG00000070334","Krtap31-1"
"670550","ENSMUSG00000078256","Gm11565"
"435286","ENSMUSG00000078255","Krtap9-5"
"100504183","ENSMUSG00000078253","Krtap16-1"
"77914","ENSMUSG00000078252","Krtap17-1"
"71888","ENSMUSG00000035592","Krt33a"
"16671","ENSMUSG00000057723","Krt33b"
"16672","ENSMUSG00000043485","Krt34"
"16660","ENSMUSG00000048981","Krt31"
"16670","ENSMUSG00000046095","Krt32"
"53617","ENSMUSG00000048013","Krt35"
"16663","ENSMUSG00000044041","Krt13"
"16665","ENSMUSG00000054146","Krt15"
"107656","ENSMUSG00000051617","Krt9"
"16664","ENSMUSG00000045545","Krt14"
"16666","ENSMUSG00000053797","Krt16"
"16667","ENSMUSG00000035557","Krt17"
"68239","ENSMUSG00000053654","Krt42"
"20918","ENSMUSG00000035530","Eif1"
"14459","ENSMUSG00000017165","Gast"
"16480","ENSMUSG00000001552","Jup"
"104112","ENSMUSG00000020917","Acly"
"74407","ENSMUSG00000006784","Ttc25"
"71966","ENSMUSG00000017837","Nkiras2"
"19345","ENSMUSG00000019173","Rab5c"
"15171","ENSMUSG00000045471","Hcrt"
"71743","ENSMUSG00000001755","Coasy"
"53321","ENSMUSG00000017167","Cntnap1"
"54409","ENSMUSG00000001240","Ramp2"
"11754","ENSMUSG00000019326","Aoc3"
"12189","ENSMUSG00000017146","Brca1"
"667306","ENSMUSG00000085486","Gm11634"
"73887","ENSMUSG00000071818","4930417O22Rik"
"75437","ENSMUSG00000010841","Cfap97d1"
"52685","ENSMUSG00000017309","Cd300lg"
"19064","ENSMUSG00000017316","Ppy"
"15184","ENSMUSG00000008855","Hdac5"
"20533","ENSMUSG00000006574","Slc4a1"
"105463053","ENSMUSG00000087330","Bloodlinc"
"68066","ENSMUSG00000018677","Slc25a39"
"14824","ENSMUSG00000034708","Grn"
"16399","ENSMUSG00000034664","Itga2b"
"237943","ENSMUSG00000034621","Gpatch8"
"100040792","ENSMUSG00000078640","Gm11627"
"52715","ENSMUSG00000020925","Ccdc43"
"75689","ENSMUSG00000020928","Higd1b"
"20624","ENSMUSG00000020929","Eftud2"
"66784","ENSMUSG00000075510","Fam187a"
"14580","ENSMUSG00000020932","Gfap"
"70218","ENSMUSG00000051378","Kif18b"
"68087","ENSMUSG00000020935","Dcakd"
"69441","ENSMUSG00000020940","Efcab15"
"328019","ENSMUSG00000044787","Spata32"
"53859","ENSMUSG00000020941","Map3k14"
"653030","ENSMUSG00000085887","Arhgap27os3"
"353047","ENSMUSG00000034247","Plekhm1"
"380730","ENSMUSG00000034239","Gm884"
"69444","ENSMUSG00000020945","Lyzl6"
"56494","ENSMUSG00000020946","Gosr2"
"237958","ENSMUSG00000049506","Sppl2c"
"76719","ENSMUSG00000018412","Kansl1"
"17896","ENSMUSG00000061086","Myl4"
"70894","ENSMUSG00000020690","Efcab3"
"52686","ENSMUSG00000020691","Mettl2"
"24086","ENSMUSG00000020694","Tlk2"
"17534","ENSMUSG00000020695","Mrc2"
"77097","ENSMUSG00000053580","Tanc2"
"13056","ENSMUSG00000019590","Cyb561"
"217246","ENSMUSG00000101605","Ace3"
"71833","ENSMUSG00000049354","Dcaf7"
"14599","ENSMUSG00000020713","Gh"
"15985","ENSMUSG00000040592","Cd79b"
"110880","ENSMUSG00000001027","Scn4a"
"75573","ENSMUSG00000009210","Prr29"
"15896","ENSMUSG00000001029","Icam2"
"21763","ENSMUSG00000040548","Tex2"
"18613","ENSMUSG00000020717","Pecam1"
"66313","ENSMUSG00000018363","Smurf2"
"16647","ENSMUSG00000018362","Kpna2"
"68979","ENSMUSG00000018433","Nol11"
"66997","ENSMUSG00000020720","Psmd12"
"78455","ENSMUSG00000020721","Helz"
"12299","ENSMUSG00000020722","Cacng1"
"140723","ENSMUSG00000040373","Cacng5"
"76380","ENSMUSG00000020728","Cep112"
"268498","ENSMUSG00000078605","E030025P04Rik"
"67927","ENSMUSG00000099630","1700096J18Rik"
"13929","ENSMUSG00000020610","Amz2"
"104681","ENSMUSG00000041920","Slc16a6"
"69324","ENSMUSG00000020617","1700012B07Rik"
"73257","ENSMUSG00000087393","1700023C21Rik"
"27404","ENSMUSG00000020620","Abca8b"
"217258","ENSMUSG00000041828","Abca8a"
"217262","ENSMUSG00000041797","Abca9"
"217265","ENSMUSG00000018800","Abca5"
"16517","ENSMUSG00000051497","Kcnj16"
"100038732","ENSMUSG00000075437","Gm11681"
"72386","ENSMUSG00000087259","2610035D17Rik"
"319871","ENSMUSG00000085421","4732490B19Rik"
"69806","ENSMUSG00000041654","Slc39a11"
"432611","ENSMUSG00000034706","Dnaic2"
"72014","ENSMUSG00000000202","Btbd17"
"217302","ENSMUSG00000034677","Gpr142"
"217303","ENSMUSG00000034652","Cd300a"
"217304","ENSMUSG00000063193","Cd300lb"
"387565","ENSMUSG00000058728","Cd300c"
"217305","ENSMUSG00000034641","Cd300ld"
"140497","ENSMUSG00000044811","Cd300c2"
"100043125","ENSMUSG00000089722","Cd300ld5"
"100043123","ENSMUSG00000069609","Cd300ld4"
"382551","ENSMUSG00000069607","Cd300ld3"
"217306","ENSMUSG00000048498","Cd300e"
"246746","ENSMUSG00000047798","Cd300lf"
"237987","ENSMUSG00000050201","Otop2"
"68572","ENSMUSG00000018858","Mrpl58"
"67283","ENSMUSG00000020744","Slc25a19"
"140721","ENSMUSG00000034471","Caskin2"
"170472","ENSMUSG00000020752","Recql5"
"14027","ENSMUSG00000034282","Evpl"
"319370","ENSMUSG00000050628","Ubald2"
"217341","ENSMUSG00000070331","Qrich2"
"67763","ENSMUSG00000015869","Prpsap1"
"217342","ENSMUSG00000020802","Ube2o"
"11298","ENSMUSG00000020804","Aanat"
"217344","ENSMUSG00000020806","Rhbdf2"
"69900","ENSMUSG00000020818","Mfsd11"
"76972","ENSMUSG00000086859","Snhg20"
"667423","ENSMUSG00000083705","Gm8624"
"432615","ENSMUSG00000069588","Gm11733"
"217351","ENSMUSG00000025571","Tnrc6c"
"21877","ENSMUSG00000025574","Tk1"
"546519","ENSMUSG00000070330","Tmem235"
"74451","ENSMUSG00000017715","Pgs1"
"69926","ENSMUSG00000033987","Dnah17"
"58251","ENSMUSG00000076433","Cep295nl"
"56745","ENSMUSG00000017446","C1qtnf1"
"100126224","ENSMUSG00000086514","Gm11747"
"217364","ENSMUSG00000033857","Engase"
"102465563","ENSMUSG00000098704","Mir6934"
"207592","ENSMUSG00000039976","Tbc1d16"
"207607","ENSMUSG00000039963","Ccdc40"
"170720","ENSMUSG00000013483","Card14"
"338371","ENSMUSG00000039850","Endov"
"74370","ENSMUSG00000025583","Rptor"
"208092","ENSMUSG00000025371","Chmp6"
"108100","ENSMUSG00000025372","Baiap2"
"12009","ENSMUSG00000039781","Cep131"
"11465","ENSMUSG00000062825","Actg1"
"238021","ENSMUSG00000025380","Fscn2"
"217365","ENSMUSG00000039703","Nploc4"
"27376","ENSMUSG00000025792","Slc25a10"
"209011","ENSMUSG00000025138","Sirt7"
"17134","ENSMUSG00000051510","Mafg"
"68938","ENSMUSG00000025142","Aspscr1"
"67880","ENSMUSG00000039450","Dcxr"
"12409","ENSMUSG00000025150","Cbr2"
"19719","ENSMUSG00000025158","Rfng"
"14104","ENSMUSG00000025153","Fasn"
"104318","ENSMUSG00000025162","Csnk1d"
"12516","ENSMUSG00000025163","Cd7"
"58210","ENSMUSG00000039364","Sectm1b"
"209588","ENSMUSG00000025165","Sectm1a"
"73679","ENSMUSG00000039329","Tex19.1"
"238023","ENSMUSG00000039307","Hexdc"
"217371","ENSMUSG00000025170","Rab40b"
"238024","ENSMUSG00000039253","Fn3krp"
"63828","ENSMUSG00000025175","Fn3k"
"108903","ENSMUSG00000039230","Tbcd"
"19325","ENSMUSG00000020671","Rab10"
"13528","ENSMUSG00000071454","Dtnb"
"18976","ENSMUSG00000020660","Pomc"
"217378","ENSMUSG00000020657","Dnajc27"
"104111","ENSMUSG00000020654","Adcy3"
"207921","ENSMUSG00000050545","Fam228b"
"320817","ENSMUSG00000052812","Atad2b"
"72669","ENSMUSG00000037735","2810032G03Rik"
"73575","ENSMUSG00000102096","1700101O22Rik"
"238055","ENSMUSG00000020609","Apob"
"68832","ENSMUSG00000037669","Ldah"
"328059","ENSMUSG00000020600","Slc7a15"
"80913","ENSMUSG00000020594","Pum2"
"17775","ENSMUSG00000020585","Laptm4a"
"74682","ENSMUSG00000066643","Wdr35"
"75516","ENSMUSG00000066637","Ttc32"
"70881","ENSMUSG00000020622","Nt5c1b"
"105014","ENSMUSG00000020621","Rdh14"
"328061","ENSMUSG00000112792","Gm38407"
"77442","ENSMUSG00000112041","9530020I12Rik"
"209334","ENSMUSG00000051235","Gen1"
"67241","ENSMUSG00000020608","Smc6"
"26950","ENSMUSG00000054459","Vsnl1"
"74712","ENSMUSG00000097841","4930511A02Rik"
"209550","ENSMUSG00000086022","Rad51ap2"
"76820","ENSMUSG00000020589","Fam49a"
"70858","ENSMUSG00000114136","4921511I17Rik"
"18109","ENSMUSG00000037169","Mycn"
"104721","ENSMUSG00000037149","Ddx1"
"71169","ENSMUSG00000020576","Nbas"
"102639399","ENSMUSG00000113666","Gm35725"
"791361","ENSMUSG00000113336","Gm16497"
"73972","ENSMUSG00000113644","4930448C13Rik"
"102465204","ENSMUSG00000098480","Mir6387"
"14245","ENSMUSG00000020593","Lpin1"
"18217","ENSMUSG00000020591","Ntsr2"
"50496","ENSMUSG00000057469","E2f6"
"19878","ENSMUSG00000020580","Rock2"
"73667","ENSMUSG00000071398","2410004P03Rik"
"71853","ENSMUSG00000020571","Pdia6"
"18263","ENSMUSG00000011179","Odc1"
"16413","ENSMUSG00000062352","Itgb1bp1"
"22630","ENSMUSG00000076432","Ywhaq"
"100043416","ENSMUSG00000093846","Gm4425"
"21340","ENSMUSG00000059669","Taf1b"
"195733","ENSMUSG00000020656","Grhl1"
"194655","ENSMUSG00000020653","Klf11"
"67216","ENSMUSG00000020646","Mboat2"
"77480","ENSMUSG00000036333","Kidins220"
"74930","ENSMUSG00000113115","4930480M12Rik"
"102631696","ENSMUSG00000113813","Gm29968"
"108089","ENSMUSG00000020642","Rnf144a"
"58185","ENSMUSG00000020641","Rsad2"
"22169","ENSMUSG00000020638","Cmpk2"
"74668","ENSMUSG00000113218","4933409F18Rik"
"100504347","ENSMUSG00000094002","Gm20187"
"636791","ENSMUSG00000094002","Gm9866"
"94041","ENSMUSG00000020636","Allc"
"71693","ENSMUSG00000036655","Colec11"
"102633758","ENSMUSG00000113387","Gm31508"
"102633526","ENSMUSG00000113986","Gm31333"
"17933","ENSMUSG00000061911","Myt1l"
"328075","ENSMUSG00000112663","C630031E19Rik"
"69675","ENSMUSG00000020674","Pxdn"
"22018","ENSMUSG00000020673","Tpo"
"268534","ENSMUSG00000020672","Sntg2"
"69566","ENSMUSG00000102098","2310016D03Rik"
"24057","ENSMUSG00000020669","Sh3yl1"
"100043065","ENSMUSG00000095953","6030469F06Rik"
"16777","ENSMUSG00000002900","Lamb1"
"13382","ENSMUSG00000020664","Dld"
