"ENTREZID","ENSEMBL","SYMBOL"
"75853","ENSMUSG00000118339","4930592I03Rik"
"338403","ENSMUSG00000056162","Cndp1"
"67689","ENSMUSG00000024885","Aldh3b1"
"71670","ENSMUSG00000024866","Acy3"
"60425","ENSMUSG00000024871","Doc2g"
"11854","ENSMUSG00000041845","Rhod"
"69861","ENSMUSG00000042041","2010003K11Rik"
"225870","ENSMUSG00000024883","Rin1"
"381199","ENSMUSG00000061451","Tmem151a"
"240514","ENSMUSG00000095098","Ccdc85b"
"71711","ENSMUSG00000024906","Mus81"
"56390","ENSMUSG00000079478","Znrd2"
"225852","ENSMUSG00000117666","Gm550"
"381204","ENSMUSG00000054999","Naaladl1"
"67077","ENSMUSG00000050623","Catsperz"
"107173","ENSMUSG00000024958","Gpr137"
"18938","ENSMUSG00000056612","Ppp1r14b"
"22340","ENSMUSG00000024962","Vegfb"
"18399","ENSMUSG00000024650","Slc22a6"
"12669","ENSMUSG00000032773","Chrm1"
"68852","ENSMUSG00000071656","Lrrn4cl"
"100628605","ENSMUSG00000093314","Mir5136"
"19881","ENSMUSG00000071648","Rom1"
"69038","ENSMUSG00000036372","Tmem258"
"269061","ENSMUSG00000034820","Cpsf7"
"58803","ENSMUSG00000024738","Pga5"
"12482","ENSMUSG00000024673","Ms4a1"
"170813","ENSMUSG00000024681","Ms4a3"
"102465601","ENSMUSG00000104979","Mir6994"
"258674","ENSMUSG00000067525","Olfr1427"
"258681","ENSMUSG00000060049","Olfr235"
"258117","ENSMUSG00000096436","Olfr1437"
"56093","ENSMUSG00000040065","Pfpl"
"258693","ENSMUSG00000045030","Olfr1443"
"664779","ENSMUSG00000024695","Gm44505"
"109910","ENSMUSG00000024695","Zfp91"
"433224","ENSMUSG00000112693","Gm5512"
"258341","ENSMUSG00000047207","Olfr1495"
"258792","ENSMUSG00000045395","Olfr1499"
"208518","ENSMUSG00000041491","Cep78"
"320155","ENSMUSG00000114469","C730002L08Rik"
"60533","ENSMUSG00000016496","Cd274"
"628236","ENSMUSG00000079344","Lipo4"
"67717","ENSMUSG00000024768","Lipf"
"110855","ENSMUSG00000024992","Pde6c"
"226105","ENSMUSG00000060613","Cyp2c70"
"56642","ENSMUSG00000025172","Ankrd2"
"54612","ENSMUSG00000018822","Sfrp5"
"100526549","ENSMUSG00000093234","Mir3085"
"226139","ENSMUSG00000040018","Cox15"
"56626","ENSMUSG00000025218","Poll"
"100503392","ENSMUSG00000118087","4833438C02Rik"
"546729","ENSMUSG00000079258","Calhm1"
"21684","ENSMUSG00000024979","Tectb"
"18946","ENSMUSG00000042179","Pnliprp1"
"332396","ENSMUSG00000040901","Kcnk18"
"78245","ENSMUSG00000026644","Acbd7"
"68527","ENSMUSG00000026668","Ucma"
"100038358","ENSMUSG00000102887","Gm10857"
"16588","ENSMUSG00000037262","Kin"
"102637107","ENSMUSG00000085388","Ptf1aos"
"100628608","ENSMUSG00000106199","Mir3967"
"54448","ENSMUSG00000026984","Il1f6"
"54450","ENSMUSG00000026983","Il1f5"
"215274","ENSMUSG00000046845","Il1f10"
"16181","ENSMUSG00000026981","Il1rn"
"102465989","ENSMUSG00000099320","Mir7664"
"68846","ENSMUSG00000044628","Rnf208"
"227615","ENSMUSG00000078201","Tmem203"
"14347","ENSMUSG00000036587","Fut7"
"227627","ENSMUSG00000062061","Obp2a"
"77704","ENSMUSG00000023210","Lcn9"
"56279","ENSMUSG00000036186","Dipk1b"
"77794","ENSMUSG00000036040","Adamtsl2"
"227671","ENSMUSG00000026829","Gbgt1"
"69987","ENSMUSG00000026809","Spaca9"
"102465170","ENSMUSG00000098539","Mir133c"
"227682","ENSMUSG00000039826","Trub2"
"227700","ENSMUSG00000026860","Sh3glb2"
"108168742","ENSMUSG00000087549","Gm13427"
"227717","ENSMUSG00000043102","Qrfp"
"227721","ENSMUSG00000051373","Plpp7"
"104795665","ENSMUSG00000092765","Gm23363"
"13805","ENSMUSG00000026814","Eng"
"100499514","ENSMUSG00000093280","Mir2861"
"77665","ENSMUSG00000086449","9030204H09Rik"
"18328","ENSMUSG00000075384","Olfr3"
"258944","ENSMUSG00000075383","Olfr351"
"258943","ENSMUSG00000075382","Olfr353"
"723903","ENSMUSG00000065578","Mir181b-2"
"100042584","ENSMUSG00000082315","Gm16523"
"100042926","ENSMUSG00000086862","Gm13546"
"102465706","ENSMUSG00000098299","Mir7224"
"15433","ENSMUSG00000001819","Hoxd13"
"102634401","ENSMUSG00000085015","Gm14424"
"74687","ENSMUSG00000086969","4930443O20Rik"
"258565","ENSMUSG00000043226","Olfr1009"
"259013","ENSMUSG00000075200","Olfr1044"
"18352","ENSMUSG00000075199","Olfr52"
"258575","ENSMUSG00000075197","Olfr1046"
"259014","ENSMUSG00000075196","Olfr1047"
"257974","ENSMUSG00000075192","Olfr1053"
"257880","ENSMUSG00000075181","Olfr1066"
"404473","ENSMUSG00000111689","Olfr1082"
"258842","ENSMUSG00000075169","Olfr1098"
"258587","ENSMUSG00000070875","Olfr1100"
"258763","ENSMUSG00000075166","Olfr1104"
"258841","ENSMUSG00000075163","Olfr1107"
"404328","ENSMUSG00000083706","Olfr1118"
"259030","ENSMUSG00000050772","Olfr1124"
"258834","ENSMUSG00000058194","Olfr1126"
"258111","ENSMUSG00000062272","Olfr1129"
"258348","ENSMUSG00000075155","Olfr1133"
"258167","ENSMUSG00000090097","Olfr1182"
"258450","ENSMUSG00000089892","Olfr1199"
"258899","ENSMUSG00000075110","Olfr1214"
"258903","ENSMUSG00000101391","Olfr1217"
"258970","ENSMUSG00000075085","Olfr1242"
"258338","ENSMUSG00000068806","Olfr1259"
"100316756","ENSMUSG00000088639","Mir1955"
"228366","ENSMUSG00000040434","Large2"
"100038525","ENSMUSG00000075025","Gm10804"
"19373","ENSMUSG00000061311","Rag1"
"241593","ENSMUSG00000074997","Pin1rt1"
"258910","ENSMUSG00000109449","Olfr1280"
"257979","ENSMUSG00000095156","Olfr1281"
"257935","ENSMUSG00000095586","Olfr1287"
"257662","ENSMUSG00000095809","Olfr1290"
"258887","ENSMUSG00000109547","Olfr1294"
"258886","ENSMUSG00000109219","Olfr1299"
"213788","ENSMUSG00000074939","Chrm5"
"73358","ENSMUSG00000085889","1700054M17Rik"
"100043609","ENSMUSG00000074912","Gm14207"
"102238433","ENSMUSG00000033852","Gm28042"
"211429","ENSMUSG00000098488","Pla2g4b"
"140476","ENSMUSG00000033498","Strc"
"67532","ENSMUSG00000068479","Mfap1a"
"17147","ENSMUSG00000074881","Mageb3"
"387165","ENSMUSG00000076309","Mir147"
"70466","ENSMUSG00000048327","Ckap2l"
"16175","ENSMUSG00000027399","Il1a"
"102466628","ENSMUSG00000098347","Mir6339"
"18429","ENSMUSG00000027301","Oxt"
"140629","ENSMUSG00000027300","Ubox5"
"77006","ENSMUSG00000068290","Ddrgk1"
"14588","ENSMUSG00000027316","Gfra4"
"12531","ENSMUSG00000027330","Cdc25b"
"18549","ENSMUSG00000027419","Pcsk2"
"74528","ENSMUSG00000027424","Mgme1"
"77806","ENSMUSG00000085958","A930019D19Rik"
"78609","ENSMUSG00000027444","Cstdc1"
"68738","ENSMUSG00000027452","Acss1"
"319579","ENSMUSG00000049560","Defb20"
"654457","ENSMUSG00000074680","Defb26"
"75662","ENSMUSG00000087148","1700030C14Rik"
"228785","ENSMUSG00000027470","Mylk2"
"140484","ENSMUSG00000046020","Pofut1"
"75480","ENSMUSG00000038523","1700003F12Rik"
"74945","ENSMUSG00000086529","Acss2os"
"320095","ENSMUSG00000074646","6430550D23Rik"
"383766","ENSMUSG00000074628","Tldc2"
"14601","ENSMUSG00000027643","Ghrh"
"228859","ENSMUSG00000048486","Fitm2"
"15378","ENSMUSG00000017950","Hnf4a"
"209232","ENSMUSG00000040154","Wfdc5"
"329557","ENSMUSG00000050383","Svs3b"
"20941","ENSMUSG00000016998","Svs4"
"102465780","ENSMUSG00000098489","Mir7678"
"17183","ENSMUSG00000016995","Matn4"
"629747","ENSMUSG00000074596","Spint3"
"629761","ENSMUSG00000078940","Wfdc11"
"21925","ENSMUSG00000017300","Tnnc2"
"407243","ENSMUSG00000090213","Tmem189"
"12608","ENSMUSG00000056501","Cebpb"
"73303","ENSMUSG00000086999","Bcas1os2"
"78703","ENSMUSG00000074529","Zfp972"
"228966","ENSMUSG00000049999","Ppp1r3d"
"228980","ENSMUSG00000039117","Taf4"
"229003","ENSMUSG00000027580","Helz2"
"21400","ENSMUSG00000059540","Tcea2"
"56470","ENSMUSG00000002458","Rgs19"
"12350","ENSMUSG00000027559","Car3"
"12873","ENSMUSG00000001865","Cpa3"
"71827","ENSMUSG00000027702","Lrrc34"
"72039","ENSMUSG00000027709","Mccc1"
"229228","ENSMUSG00000050174","Nudt6"
"18526","ENSMUSG00000049100","Pcdh10"
"69639","ENSMUSG00000027752","Exosc8"
"242037","ENSMUSG00000074591","Ankub1"
"320463","ENSMUSG00000036381","F630111L10Rik"
"676914","ENSMUSG00000070465","Gm9696"
"102637797","ENSMUSG00000104093","A330015K06Rik"
"208426","ENSMUSG00000051777","Iqcj"
"58170","ENSMUSG00000028008","Asic5"
"79235","ENSMUSG00000028003","Lrat"
"27371","ENSMUSG00000028071","Sh2d2a"
"73940","ENSMUSG00000004894","Hapln2"
"11444","ENSMUSG00000027950","Chrnb2"
"20193","ENSMUSG00000044080","S100a1"
"20200","ENSMUSG00000001025","S100a6"
"100042514","ENSMUSG00000074445","Sprr2a3"
"73722","ENSMUSG00000068890","Lce1a2"
"76602","ENSMUSG00000097515","1700040D17Rik"
"20342","ENSMUSG00000068877","Selenbp2"
"102466888","ENSMUSG00000098931","Mir8099-2"
"171388","ENSMUSG00000028115","Bnipl"
"229589","ENSMUSG00000015711","Prune1"
"71790","ENSMUSG00000015702","Anxa9"
"13038","ENSMUSG00000028111","Ctsk"
"229613","ENSMUSG00000045327","6330549D23Rik"
"78373","ENSMUSG00000028100","Nudt17"
"102465230","ENSMUSG00000098918","Mir6481"
"433638","ENSMUSG00000074342","I830077J02Rik"
"242151","ENSMUSG00000042861","Kcna10"
"229697","ENSMUSG00000046213","Cym"
"319929","ENSMUSG00000094613","A630076J17Rik"
"246691","ENSMUSG00000070368","Prok1"
"229699","ENSMUSG00000027896","Slc16a4"
"14866","ENSMUSG00000004032","Gstm5"
"14864","ENSMUSG00000004038","Gstm3"
"14686","ENSMUSG00000009108","Gnat2"
"68753","ENSMUSG00000068745","Mybphl"
"619318","ENSMUSG00000074248","4930432M17Rik"
"100862268","ENSMUSG00000097456","LOC100862268"
"12630","ENSMUSG00000058952","Cfi"
"71793","ENSMUSG00000028016","Ints12"
"639769","ENSMUSG00000090306","Adh6-ps1"
"102465200","ENSMUSG00000098871","Mir6381"
"80797","ENSMUSG00000028262","Clca3a2"
"99709","ENSMUSG00000074195","Clca4b"
"22262","ENSMUSG00000028186","Uox"
"100286843","ENSMUSG00000085810","Gm16325"
"72317","ENSMUSG00000086438","Asb17os"
"70143","ENSMUSG00000085394","2210414B05Rik"
"242286","ENSMUSG00000071019","Sdr16c6"
"100499521","ENSMUSG00000092880","Mir3471-1"
"102466644","ENSMUSG00000098929","Mir6400"
"14610","ENSMUSG00000051056","Gja10"
"100124457","ENSMUSG00000078057","Mir873a"
"100526501","ENSMUSG00000092862","Mir3094"
"73721","ENSMUSG00000028441","1110017D15Rik"
"71901","ENSMUSG00000028439","Fam219a"
"329831","ENSMUSG00000042788","Fam166b"
"230101","ENSMUSG00000028467","Gba2"
"100039672","ENSMUSG00000078719","Msmp"
"433700","ENSMUSG00000066196","Spag8"
"29846","ENSMUSG00000110970","Olfr156"
"100628618","ENSMUSG00000092677","Mir5106"
"319636","ENSMUSG00000054752","Fsd1l"
"723837","ENSMUSG00000065544","Mir32"
"17842","ENSMUSG00000066154","Mup3"
"15972","ENSMUSG00000095270","Ifna9"
"15965","ENSMUSG00000078354","Ifna2"
"15962","ENSMUSG00000095498","Ifna1"
"723895","ENSMUSG00000065408","Mir31"
"665095","ENSMUSG00000082932","Cyp2j8"
"13109","ENSMUSG00000052520","Cyp2j5"
"100473","ENSMUSG00000085041","BB031773"
"546840","ENSMUSG00000070877","Ldlrad1"
"102465213","ENSMUSG00000098980","Mir6397"
"13119","ENSMUSG00000028715","Cyp4a14"
"666168","ENSMUSG00000028712","Cyp4a31"
"13120","ENSMUSG00000028713","Cyp4b1"
"21846","ENSMUSG00000033191","Tie1"
"258852","ENSMUSG00000046790","Olfr1341"
"258259","ENSMUSG00000095218","Olfr1338"
"258159","ENSMUSG00000073769","Olfr1331"
"258394","ENSMUSG00000111259","Olfr1328"
"56401","ENSMUSG00000028641","P3h1"
"106564","ENSMUSG00000028636","Ppcs"
"545677","ENSMUSG00000073764","Gm12888"
"353371","ENSMUSG00000076438","Oxct2b"
"102465214","ENSMUSG00000099005","Mir6398"
"735277","ENSMUSG00000076271","Mir697"
"100206","ENSMUSG00000042558","Adprhl2"
"215493","ENSMUSG00000028794","A3galt2"
"230777","ENSMUSG00000028778","Hcrtr1"
"545681","ENSMUSG00000085667","Gm12992"
"100039864","ENSMUSG00000086290","Snhg12"
"102466215","ENSMUSG00000099202","Mir7017"
"735285","ENSMUSG00000076123","Mir700"
"102465616","ENSMUSG00000099134","Mir7018"
"105734733","ENSMUSG00000078518","Gm13030"
"100038595","ENSMUSG00000073739","Gm16287"
"102465617","ENSMUSG00000098569","Mir7020"
"18602","ENSMUSG00000025330","Padi4"
"18601","ENSMUSG00000025328","Padi3"
"100126227","ENSMUSG00000087698","Gm13031"
"277743","ENSMUSG00000006218","Fam131c"
"277744","ENSMUSG00000070637","Srarp"
"69994","ENSMUSG00000040715","Rsc1a1"
"545691","ENSMUSG00000085424","Fhad1os1"
"277666","ENSMUSG00000046435","Gm13078"
"626995","ENSMUSG00000078508","Gm13128"
"230899","ENSMUSG00000041616","Nppa"
"12854","ENSMUSG00000028971","Cort"
"74310","ENSMUSG00000085286","Ube4bos3"
"66454","ENSMUSG00000028992","Nmnat1"
"105704528","ENSMUSG00000078491","Gm13090"
"85030","ENSMUSG00000024793","Tnfrsf25"
"14403","ENSMUSG00000029054","Gabrd"
"230991","ENSMUSG00000074738","Fndc10"
"242805","ENSMUSG00000078487","Ankrd65"
"387242","ENSMUSG00000065400","Mir200a"
"100415901","ENSMUSG00000086549","Gm13648"
"231004","ENSMUSG00000096351","Samd11"
"171209","ENSMUSG00000038276","Asic3"
"64295","ENSMUSG00000028958","Tmub1"
"117590","ENSMUSG00000038204","Asb10"
"735264","ENSMUSG00000076387","Mir671"
"242891","ENSMUSG00000038044","Cct8l1"
"100316709","ENSMUSG00000088113","Mir1960"
"381628","ENSMUSG00000067642","Adgrf3"
"75434","ENSMUSG00000029182","1700001C02Rik"
"100952","ENSMUSG00000029163","Emilin1"
"68567","ENSMUSG00000029161","Cgref1"
"64339","ENSMUSG00000038552","Fndc4"
"269642","ENSMUSG00000048142","Nat8l"
"100862066","ENSMUSG00000109572","Cfap99"
"403174","ENSMUSG00000051246","Msantd1"
"102465792","ENSMUSG00000098884","Mir7689"
"71054","ENSMUSG00000087487","Ppp2r2cos"
"624224","ENSMUSG00000049530","Clrn2"
"723822","ENSMUSG00000065603","Mir218-1"
"70592","ENSMUSG00000029089","5730480H06Rik"
"67054","ENSMUSG00000029247","Paics"
"100628577","ENSMUSG00000093061","Mir5098"
"320454","ENSMUSG00000079451","Tmprss11g"
"243084","ENSMUSG00000054537","Tmprss11e"
"12990","ENSMUSG00000070702","Csn1s1"
"69592","ENSMUSG00000009580","Odam"
"20309","ENSMUSG00000029375","Cxcl15"
"100503265","ENSMUSG00000107198","Gm19619"
"68098","ENSMUSG00000029397","Rchy1"
"191578","ENSMUSG00000035266","Helq"
"75750","ENSMUSG00000029321","Slc10a6"
"626578","ENSMUSG00000105096","Gbp10"
"231570","ENSMUSG00000111375","A830010M20Rik"
"627479","ENSMUSG00000090961","Vmn2r8"
"231591","ENSMUSG00000091059","Vmn2r14"
"12960","ENSMUSG00000029343","Crybb1"
"12961","ENSMUSG00000042240","Crybb2"
"231691","ENSMUSG00000029597","Sds"
"243262","ENSMUSG00000053765","Oas1f"
"102465902","ENSMUSG00000099324","Mir8115"
"23912","ENSMUSG00000029449","Rhof"
"381741","ENSMUSG00000063409","Lrrc43"
"214292","ENSMUSG00000085957","Syna"
"69812","ENSMUSG00000085042","Abhd11os"
"723975","ENSMUSG00000106479","Mir721"
"118446","ENSMUSG00000056966","Gjc3"
"319772","ENSMUSG00000044092","C130050O18Rik"
"330228","ENSMUSG00000029586","Spdye4b"
"623198","ENSMUSG00000096344","Gm6408"
"100042166","ENSMUSG00000097321","Gm3704"
"101202","ENSMUSG00000044156","Hepacam2"
"100124468","ENSMUSG00000076357","Mir653"
"723877","ENSMUSG00000070107","Mir489"
"319682","ENSMUSG00000085171","D830026I12Rik"
"20690","ENSMUSG00000029682","Spam1"
"56223","ENSMUSG00000029707","Fscn3"
"71791","ENSMUSG00000039070","Cpa4"
"68487","ENSMUSG00000057137","Tmem140"
"243771","ENSMUSG00000038507","Parp12"
"19331","ENSMUSG00000029923","Rab19"
"381759","ENSMUSG00000037159","Wee2"
"258380","ENSMUSG00000068259","Olfr461"
"67373","ENSMUSG00000029882","2210010C04Rik"
"194352","ENSMUSG00000036899","Trpv5"
"258569","ENSMUSG00000045479","Olfr459"
"387353","ENSMUSG00000048284","Tas2r126"
"258207","ENSMUSG00000094192","Olfr452"
"258293","ENSMUSG00000071481","Olfr437"
"243369","ENSMUSG00000029797","Sspo"
"71660","ENSMUSG00000009281","Rarres2"
"16205","ENSMUSG00000090019","Gimap1"
"102465193","ENSMUSG00000099221","Mir6371"
"106007488","ENSMUSG00000087658","Hotairm2"
"77580","ENSMUSG00000056468","5730596B20Rik"
"11826","ENSMUSG00000004655","Aqp1"
"14602","ENSMUSG00000004654","Ghrhr"
"171194","ENSMUSG00000071893","Vmn1r4"
"113862","ENSMUSG00000064259","Vmn1r13"
"113865","ENSMUSG00000115668","Vmn1r25"
"626828","ENSMUSG00000115404","Vmn1r31"
"171184","ENSMUSG00000115482","Vmn1r36"
"171186","ENSMUSG00000115170","Vmn1r38"
"69652","ENSMUSG00000100291","2310069B03Rik"
"11468","ENSMUSG00000059430","Actg2"
"24113","ENSMUSG00000034777","Vax2"
"623273","ENSMUSG00000090098","Alms1-ps2"
"93673","ENSMUSG00000033634","Nat8f2"
"54368","ENSMUSG00000030054","Gp9"
"243529","ENSMUSG00000044927","H1f10"
"17216","ENSMUSG00000002870","Mcm2"
"113855","ENSMUSG00000096051","Vmn1r40"
"113857","ENSMUSG00000094586","Vmn1r41"
"113847","ENSMUSG00000068231","Vmn1r43"
"71797","ENSMUSG00000056643","Chst13"
"69798","ENSMUSG00000100680","1810044D09Rik"
"102466992","ENSMUSG00000098531","Mir7041"
"57890","ENSMUSG00000043088","Il17re"
"210673","ENSMUSG00000045009","Prrt3"
"66087","ENSMUSG00000030286","Emc3"
"171506","ENSMUSG00000042279","H1f8"
"102465632","ENSMUSG00000098583","Mir7044"
"735290","ENSMUSG00000076217","Mir706"
"100043793","ENSMUSG00000097011","Gm4651"
"14562","ENSMUSG00000030117","Gdf3"
"102465710","ENSMUSG00000106580","Mir7231"
"56619","ENSMUSG00000030142","Clec4e"
"232358","ENSMUSG00000091260","Vmn2r19"
"93675","ENSMUSG00000030365","Clec2i"
"232409","ENSMUSG00000030155","Clec2e"
"232413","ENSMUSG00000053063","Clec12a"
"56760","ENSMUSG00000030159","Clec1b"
"232414","ENSMUSG00000046080","Clec9a"
"56644","ENSMUSG00000079293","Clec7a"
"58179","ENSMUSG00000033027","Klrc3"
"16642","ENSMUSG00000052736","Klrc2"
"735268","ENSMUSG00000076212","Mir680-1"
"320407","ENSMUSG00000043932","Klri2"
"387352","ENSMUSG00000059410","Tas2r125"
"387354","ENSMUSG00000063762","Tas2r129"
"654818","ENSMUSG00000043298","Smco3"
"69187","ENSMUSG00000030219","Erp27"
"545893","ENSMUSG00000072662","Mansc4"
"100049713","ENSMUSG00000077886","Mir295"
"353499","ENSMUSG00000019734","Tmc4"
"269855","ENSMUSG00000035279","Ssc5d"
"381836","ENSMUSG00000030433","Sbk2"
"404284","ENSMUSG00000117744","Vmn1r59"
"232836","ENSMUSG00000034660","Galp"
"257882","ENSMUSG00000090824","Olfr1344"
"258918","ENSMUSG00000054938","Olfr1346"
"100885832","ENSMUSG00000093599","Mir5620"
"171238","ENSMUSG00000115744","Vmn1r80"
"100043092","ENSMUSG00000110042","Gm4224"
"26459","ENSMUSG00000030382","Slc27a5"
"100312474","ENSMUSG00000117853","Vmn1r88"
"171260","ENSMUSG00000095629","Vmn1r89"
"100043194","ENSMUSG00000070811","Sult2a2"
"320950","ENSMUSG00000097842","9330104G04Rik"
"19222","ENSMUSG00000043017","Ptgir"
"114868","ENSMUSG00000070798","Psg25"
"434540","ENSMUSG00000063305","Psg20"
"21946","ENSMUSG00000030413","Pglyrp1"
"232941","ENSMUSG00000030402","Ppm1n"
"12715","ENSMUSG00000030399","Ckm"
"11425","ENSMUSG00000074336","Apoc4"
"330483","ENSMUSG00000014686","Ceacam16"
"319930","ENSMUSG00000049848","Ceacam19"
"243874","ENSMUSG00000060508","Nlrp9b"
"404291","ENSMUSG00000090411","Vmn1r174"
"641361","ENSMUSG00000011632","Pinlyp"
"68891","ENSMUSG00000052212","Cd177"
"12518","ENSMUSG00000003379","Cd79a"
"623131","ENSMUSG00000058741","Prr19"
"330485","ENSMUSG00000043843","Tmem145"
"232983","ENSMUSG00000060188","Cxcl17"
"320208","ENSMUSG00000061702","Tmem91"
"384724","ENSMUSG00000078787","Cyp2t4"
"73032","ENSMUSG00000007944","Ttc9b"
"54624","ENSMUSG00000003437","Paf1"
"338374","ENSMUSG00000060747","Ifnl3"
"102466795","ENSMUSG00000098558","Mir7049"
"22177","ENSMUSG00000030579","Tyrobp"
"23900","ENSMUSG00000064109","Hcst"
"445267","ENSMUSG00000087009","Nphs1os"
"104795949","ENSMUSG00000106236","Gm38670"
"102465774","ENSMUSG00000098553","Mir3569"
"66438","ENSMUSG00000056978","Hamp2"
"57780","ENSMUSG00000036578","Fxyd7"
"243914","ENSMUSG00000036560","Lgi4"
"233099","ENSMUSG00000066584","Scgb2b27"
"58188","ENSMUSG00000039257","Vstm2b"
"435975","ENSMUSG00000090751","Vmn2r63"
"233187","ENSMUSG00000093639","Lim2"
"233187","ENSMUSG00000118560","Lim2"
"317653","ENSMUSG00000044737","Klk14"
"16612","ENSMUSG00000063903","Klk1"
"68352","ENSMUSG00000038704","Aspdh"
"100328588","ENSMUSG00000074141","Il4i1b"
"70300","ENSMUSG00000011658","Fuz"
"14132","ENSMUSG00000003420","Fcgrt"
"14256","ENSMUSG00000110206","Flt3l"
"22342","ENSMUSG00000003872","Lin7b"
"78405","ENSMUSG00000074121","Ntf5"
"66065","ENSMUSG00000030825","Hsd17b14"
"56636","ENSMUSG00000030827","Fgf21"
"14343","ENSMUSG00000008461","Fut1"
"14344","ENSMUSG00000055978","Fut2"
"20210","ENSMUSG00000040026","Saa3"
"20211","ENSMUSG00000040017","Saa4"
"102465639","ENSMUSG00000098960","Mir7056"
"13009","ENSMUSG00000030470","Csrp3"
"108167326","ENSMUSG00000085995","Gm2788"
"100040608","ENSMUSG00000092118","Fancf"
"100526531","ENSMUSG00000096893","Mir344d-2"
"100124439","ENSMUSG00000093187","Mir344-2"
"626359","ENSMUSG00000039099","Wdr93"
"100859962","ENSMUSG00000108714","Gm21057"
"68039","ENSMUSG00000025723","Nmb"
"100316717","ENSMUSG00000104618","Mir1839"
"258411","ENSMUSG00000116179","Olfr290"
"258196","ENSMUSG00000054054","Olfr309"
"258610","ENSMUSG00000055610","Olfr307"
"637896","ENSMUSG00000091962","Vmn2r78"
"101521","ENSMUSG00000109311","AI314278"
"381967","ENSMUSG00000097015","Gm26705"
"723840","ENSMUSG00000065571","Mir326"
"259066","ENSMUSG00000073998","Olfr520"
"102443351","ENSMUSG00000070425","Xntrpc"
"257926","ENSMUSG00000043925","Olfr544"
"259105","ENSMUSG00000073977","Olfr549"
"259108","ENSMUSG00000073975","Olfr550"
"258358","ENSMUSG00000073967","Olfr557"
"170639","ENSMUSG00000043366","Olfr78"
"259095","ENSMUSG00000073965","Olfr568"
"259114","ENSMUSG00000073964","Olfr570"
"259089","ENSMUSG00000043310","Olfr571"
"259054","ENSMUSG00000051362","Olfr589"
"258139","ENSMUSG00000057461","Olfr591"
"100041187","ENSMUSG00000073953","Olfr596"
"258726","ENSMUSG00000073950","Olfr599"
"258311","ENSMUSG00000109951","Olfr601"
"259085","ENSMUSG00000045584","Olfr610"
"259104","ENSMUSG00000078624","Olfr613"
"258838","ENSMUSG00000073946","Olfr617"
"259087","ENSMUSG00000050085","Olfr622"
"259123","ENSMUSG00000073938","Olfr632"
"258351","ENSMUSG00000073937","Olfr633"
"259124","ENSMUSG00000094063","Olfr638"
"622070","ENSMUSG00000087175","Gm15133"
"57250","ENSMUSG00000073926","Olfr653"
"258817","ENSMUSG00000051182","Olfr655"
"259078","ENSMUSG00000073924","Olfr656"
"259051","ENSMUSG00000070421","Olfr658"
"258743","ENSMUSG00000073920","Olfr661"
"258755","ENSMUSG00000051172","Olfr672"
"259099","ENSMUSG00000073915","Olfr676"
"56860","ENSMUSG00000050266","Olfr690"
"100417829","ENSMUSG00000099241","Gm18852"
"258590","ENSMUSG00000056863","Olfr702"
"259036","ENSMUSG00000073898","Olfr713"
"18314","ENSMUSG00000073897","Olfr17"
"257891","ENSMUSG00000043855","Olfr479"
"258727","ENSMUSG00000096465","Olfr488"
"259143","ENSMUSG00000060759","Olfr503"
"244202","ENSMUSG00000049709","Nlrp10"
"100379145","ENSMUSG00000064451","Snora23"
"114332","ENSMUSG00000030787","Lyve1"
"100504184","ENSMUSG00000087160","Gm16336"
"102636183","ENSMUSG00000085049","Parvaos"
"22242","ENSMUSG00000030963","Umod"
"20216","ENSMUSG00000030935","Acsm3"
"75073","ENSMUSG00000109414","4930505K13Rik"
"269994","ENSMUSG00000046182","Gsg1l"
"11937","ENSMUSG00000030730","Atp2a1"
"171504","ENSMUSG00000042759","Apobr"
"20887","ENSMUSG00000030711","Sult1a1"
"12721","ENSMUSG00000030707","Coro1a"
"21389","ENSMUSG00000030699","Tbx6"
"78388","ENSMUSG00000030681","Mvp"
"20737","ENSMUSG00000051457","Spn"
"68449","ENSMUSG00000042492","Tbc1d10b"
"100043580","ENSMUSG00000000486","Gm4532"
"78921","ENSMUSG00000030823","9130019O22Rik"
"70973","ENSMUSG00000108354","4931431B13Rik"
"12862","ENSMUSG00000030785","Cox6a2"
"214766","ENSMUSG00000030981","Mmp21"
"100043254","ENSMUSG00000073804","Nps"
"212070","ENSMUSG00000050866","Clrn3"
"100316818","ENSMUSG00000088141","Mir1962"
"387198","ENSMUSG00000065502","Mir202"
"258055","ENSMUSG00000050366","Olfr524"
"258056","ENSMUSG00000056883","Olfr533"
"258963","ENSMUSG00000059136","Olfr539"
"76974","ENSMUSG00000025481","Urah"
"338417","ENSMUSG00000038801","Scgb1c1"
"101613","ENSMUSG00000038745","Nlrp6"
"68713","ENSMUSG00000025491","Ifitm1"
"57754","ENSMUSG00000060240","Cend1"
"57913","ENSMUSG00000025507","Pidd1"
"414103","ENSMUSG00000109251","E230032D23Rik"
"170786","ENSMUSG00000031494","Cd209a"
"20300","ENSMUSG00000023235","Ccl25"
"71624","ENSMUSG00000109089","4833411C07Rik"
"19332","ENSMUSG00000031504","Rab20"
"14068","ENSMUSG00000031443","F7"
"100316713","ENSMUSG00000088054","Mir1968"
"78128","ENSMUSG00000079842","Spag11a"
"574081","ENSMUSG00000071169","Defb46"
"13236","ENSMUSG00000094687","Defa25"
